"사용월","호선명","지하철역","04시-05시 승차인원","04시-05시 하차인원","05시-06시 승차인원","05시-06시 하차인원","06시-07시 승차인원","06시-07시 하차인원","07시-08시 승차인원","07시-08시 하차인원","08시-09시 승차인원","08시-09시 하차인원","09시-10시 승차인원","09시-10시 하차인원","10시-11시 승차인원","10시-11시 하차인원","11시-12시 승차인원","11시-12시 하차인원","12시-13시 승차인원","12시-13시 하차인원","13시-14시 승차인원","13시-14시 하차인원","14시-15시 승차인원","14시-15시 하차인원","15시-16시 승차인원","15시-16시 하차인원","16시-17시 승차인원","16시-17시 하차인원","17시-18시 승차인원","17시-18시 하차인원","18시-19시 승차인원","18시-19시 하차인원","19시-20시 승차인원","19시-20시 하차인원","20시-21시 승차인원","20시-21시 하차인원","21시-22시 승차인원","21시-22시 하차인원","22시-23시 승차인원","22시-23시 하차인원","23시-24시 승차인원","23시-24시 하차인원","00시-01시 승차인원","00시-01시 하차인원","01시-02시 승차인원","01시-02시 하차인원","02시-03시 승차인원","02시-03시 하차인원","03시-04시 승차인원","03시-04시 하차인원","작업일자"
"201702","1호선","시청","43","0","2037","3895","3232","18744","6603","68238","8635","169610","11427","73424","15245","42257","19909","42379","22674","44408","30536","71494","40338","79173","58566","52739","65708","42170","80331","38115","154160","36202","97079","21008","68764","10333","65684","7935","41888","6042","14871","3586","1188","1273","3","23","0","0","0","0","20170308"
"201702","1호선","신설동","218","5","7352","1942","9710","6679","19652","23812","26142","69638","20433","38820","18471","24295","21728","22573","23338","22001","27148","23609","26544","21884","27947","22031","29931","21194","37257","26177","64019","28195","32335","24358","18904","16147","17473","15076","12231","14773","5934","10008","439","2342","1","0","1","1","0","0","20170308"
"201702","1호선","제기동","181","7","3533","2133","7523","7940","21304","17913","30282","46646","21780","32604","23241","36223","30635","46940","37869","53384","45344","56717","53352","52222","59031","44337","57500","34408","47360","27701","46532","27098","24392","22713","13723","14137","11305","12714","8558","11983","3570","8447","218","1935","0","0","1","0","0","0","20170308"
"201702","1호선","종각","64","1","3900","4491","4621","23650","7808","106762","12689","271333","15549","144124","22319","77934","34355","72170","43009","69715","60547","76897","68756","66976","81653","59125","90619","60440","123554","69337","238482","92678","150703","65326","127015","24845","145491","14103","119260","9288","56836","5781","5048","1675","0","12","0","0","0","0","20170308"
"201702","1호선","종로3가","158","6","4526","2050","3940","10988","6345","29081","10491","86662","13970","97074","23401","80471","37925","86245","53410","89250","69020","91864","78894","80988","86910","66914","96387","57718","100022","55046","125713","61984","101871","42971","73627","16969","78626","11699","64484","8532","27497","5860","3015","2712","0","20","0","0","0","0","20170308"
"201702","1호선","종로5가","48","2","2080","2882","3022","12983","4993","40175","8964","121373","12478","81000","19362","55669","28783","62144","39102","62407","53153","59341","61726","55388","66646","48519","68013","44318","80655","40103","123725","40458","77930","26611","49877","12545","41757","8905","31904","6024","12853","4353","925","1261","1","2","0","0","0","0","20170308"
"201702","1호선","청량리(서울시립대입구)","1211","51","11594","3233","17089","11592","42464","20921","61384","42187","42293","35908","35686","38312","41468","49784","47688","58388","52166","69413","56200","68586","64404","59857","72863","53919","67356","54282","58700","66617","40746","56664","31604","36085","24888","32985","17312","34151","7630","21749","521","6992","2","2","0","1","0","0","20170308"
"201702","공항철도 1호선","검암","78","4","10513","518","18387","4437","42665","7894","31089","14503","16763","7287","13189","4646","13219","5515","12955","6589","11718","7455","10247","8190","10063","10475","10710","12849","12388","15424","17108","24984","9307","33857","6331","23336","6165","21285","4836","21964","2282","14982","489","8216","0","0","0","0","0","0","20170308"
"201702","공항철도 1호선","계양","28","1","8215","533","21140","2307","59007","3819","51093","5162","26070","4664","19621","4333","17581","4309","16843","5364","14224","7364","11769","9617","10607","11806","11290","15041","11289","19391","10238","35928","6137","44295","4195","29473","3442","28234","2637","28516","1424","20437","192","4880","0","0","0","0","0","0","20170308"
"201702","공항철도 1호선","공덕","25","0","1139","76","2224","747","3968","2290","4248","7148","2659","2997","1948","1998","1907","1769","2020","1834","2096","2158","1964","2124","1981","2453","1996","2831","2599","3666","5053","6516","3298","6077","2189","3630","1995","3634","1627","3318","939","2557","71","1352","0","0","0","0","0","0","20170308"
"201702","공항철도 1호선","공항화물청사","3","0","460","571","1176","6326","1798","17231","2637","26879","2517","5073","924","1822","874","3241","1179","4580","1793","1851","2240","1123","3035","1110","4568","1429","8756","1406","20622","868","6874","2030","3824","2589","4699","1464","3819","386","901","325","4","105","0","0","0","0","0","0","20170308"
"201702","공항철도 1호선","김포공항","15","0","2128","1466","3891","9441","8203","18999","13435","16137","14044","9632","13537","9217","16389","9005","17253","9825","18959","9848","18789","9733","19880","8353","17184","9573","20567","11512","30772","12303","21290","9684","16564","4738","14538","3678","19048","3183","7896","1958","233","1218","0","25","0","0","0","0","20170308"
"201702","공항철도 1호선","디지털미디어시티","62","0","3196","587","5572","5542","13875","18648","15511","91475","9884","32335","7141","14052","8160","10345","9714","11101","11521","12668","12307","12004","13745","10189","16177","10469","24930","12248","86461","16895","38524","15240","22081","8634","21102","7515","17581","6934","8492","4885","1002","2477","0","1","0","0","0","0","20170308"
"201702","공항철도 1호선","서울역","241","0","3424","1093","3101","8788","6503","12599","10990","19603","10054","16606","11068","14368","15877","13794","17724","14066","17725","13599","13975","12869","20856","14210","23311","13471","24064","14772","28159","16934","21578","15786","15887","9977","18856","10054","12996","9126","5660","4835","99","3372","0","0","0","0","0","0","20170308"
"201702","공항철도 1호선","영종","1","0","1106","51","3247","1283","5985","1242","4645","1615","3882","1401","3642","1112","3332","1191","2932","1585","2661","1616","2295","1979","2424","2344","2570","2860","3169","3473","2460","4622","1498","4206","1097","4601","882","3821","656","4062","346","3329","39","1061","0","0","0","0","0","0","20170308"
"201702","공항철도 1호선","운서","7","2","4500","364","6776","6307","11942","6386","10609","13756","8273","8520","8073","4100","8622","5275","8934","4647","7683","5470","7417","6641","7622","6023","9617","9109","12707","9373","12803","12487","6872","12381","6488","11610","6785","9472","5227","10929","2363","9218","207","3351","0","0","0","0","0","0","20170308"
"201702","공항철도 1호선","인천국제공항","0","0","7266","5546","11167","22958","13542","39136","17032","34195","19729","20946","16502","22184","16044","30900","19722","30982","23683","29174","25932","23393","29938","21985","33352","24060","36677","21535","41673","18963","28246","17336","25184","12752","23569","7957","29389","5379","17083","4906","0","4525","0","0","0","0","0","0","20170308"
"201702","공항철도 1호선","청라국제도시","1","0","2955","124","12721","3384","24195","6148","14617","6697","8359","3578","6992","2500","6853","2651","7096","2720","6165","3533","5223","4287","5206","4823","6169","6635","9104","7511","8381","11921","3460","17825","2856","13395","2345","10093","1638","12316","778","7950","89","1867","0","0","0","0","0","0","20170308"
"201702","공항철도 1호선","홍대입구","146","5","3571","363","5589","2291","9382","5093","11520","17596","8817","14566","8832","12126","9646","13131","10330","16336","11154","17442","11850","16158","14203","16204","16567","16874","19287","18715","25339","25385","19882","23395","16879","12468","20768","10743","21603","9404","11968","8273","1060","2710","2","2","0","0","0","0","20170308"
"201701","1호선","동대문","491","6","13173","1872","10438","7028","14527","13055","22692","27655","22878","29226","21004","28699","22675","35258","27741","38518","32899","38824","34556","36841","35368","34993","34313","31965","35101","31490","33997","32064","24206","34023","18952","25373","16586","20031","13732","17264","7807","14574","949","4652","15","120","0","5","0","0","20170208"
"201701","1호선","동묘앞","67","1","2543","846","3477","3491","5707","8401","8524","22888","7833","16865","8864","16283","12910","22849","17118","27884","23290","31541","29472","33339","34352","27650","33316","19922","30751","14784","25663","11268","12999","8889","7283","6372","6146","6324","4378","6347","2303","4551","282","3390","6","278","0","44","0","0","20170208"
"201701","1호선","서울역","790","50","10657","8192","13408","49357","38624","102741","79016","221447","63463","129009","68568","74080","97096","72235","104784","83777","103514","83605","84583","82372","116432","84979","126337","88231","148907","94464","228611","100764","138727","82032","99067","55020","109510","50415","76313","39144","34952","20794","6633","8482","507","556","0","18","0","0","20170208"
"201701","1호선","시청","64","4","2241","4148","3335","18929","6717","68001","8419","165966","11204","77187","14863","39575","20292","38787","23135","38405","29685","46785","37071","44045","47427","36785","55323","32549","68475","31830","139622","30217","85565","18109","58865","9538","60077","7602","39009","5809","14037","3387","1084","1148","4","38","0","0","0","0","20170208"
"201701","1호선","신설동","193","0","7278","1983","9743","7023","18985","23365","26592","67669","20529","38681","19350","23844","22604","22735","25304","22611","27717","23930","26696","22503","28205","21959","29351","21888","38085","25746","61509","27564","31279","24299","18537","16219","16475","15492","12361","15253","5199","10499","448","2453","4","47","0","2","0","0","20170208"
"201701","1호선","제기동","192","11","3871","2092","7636","8053","20976","18324","31226","46900","22273","34631","24953","41976","34365","55473","44432","61505","52638","65747","61129","62086","67910","50515","63969","37716","51328","28112","44840","25710","22839","22813","13405","13654","11255","12723","8403","11972","3456","8492","245","2033","2","42","1","0","0","0","20170208"
"201701","1호선","종각","138","6","4681","4425","5510","23740","8264","106397","13331","272218","15648","145761","22623","75853","35420","69630","43975","68078","59509","75142","68840","65289","81158","56700","90285","56400","119810","64816","232751","85332","143513","59835","118899","22802","134914","14090","113456","9566","54920","5765","4959","1719","52","41","0","0","0","0","20170208"
"201701","1호선","종로3가","197","11","5395","2225","4386","11102","6668","29156","10569","87858","14354","102372","23076","83349","40792","84984","55880","88090","70343","92035","79332","80809","87483","65586","95411","56337","99938","52419","120894","58276","97039","40891","67142","15866","73724","11222","62591","8205","26911","5770","2948","2836","80","95","0","1","0","0","20170208"
"201701","1호선","종로5가","46","0","2091","2927","3040","12386","5056","38803","8842","118358","12260","78208","19133","53454","28630","56705","37878","56863","50313","57451","59188","53499","64972","47614","67685","41638","79699","37466","117630","36220","72819","24048","46023","11342","38321","8411","29394","5879","11493","4084","852","1228","3","25","0","1","0","0","20170208"
"201701","1호선","청량리(서울시립대입구)","1190","35","11448","3124","17252","12983","42267","22123","61072","43444","42774","37499","37076","42492","45308","55428","53887","65976","58026","79399","63250","76690","72664","66608","79469","59720","73218","55975","60605","65726","40915","56002","33502","35290","26178","31678","18333","33425","7975","22179","528","7379","7","210","0","0","0","0","20170208"
"201701","공항철도 1호선","검암","99","4","11281","677","18976","4611","43173","8310","32051","14857","17157","7425","13531","5083","14064","6231","14146","7212","12354","8435","10874","8982","10973","11505","11412","14327","12566","15746","18299","26930","9803","33693","6895","25689","6405","20950","5005","21623","2313","14745","535","8391","5","91","0","0","0","0","20170208"
"201701","공항철도 1호선","계양","23","1","8187","576","21455","2608","59259","3944","49887","5448","25766","4768","19073","4639","17855","4602","17426","6585","14865","7872","12475","9256","11037","12407","11503","15396","11686","20283","10872","37382","6319","42990","4506","32445","3600","26586","2828","27585","1486","21594","188","4799","3","51","0","0","0","0","20170208"
"201701","공항철도 1호선","공덕","45","0","1242","82","2185","852","4000","1913","4459","6663","2692","2830","2029","2038","2082","1829","2286","1954","2159","2169","2076","2214","2115","2334","2116","2932","2827","3527","4711","6421","3091","5994","2143","3786","1832","3413","1521","3162","884","2713","85","1461","0","23","0","0","0","0","20170208"
"201701","공항철도 1호선","공항화물청사","0","0","567","630","1352","6633","1867","17684","2789","27907","2550","5471","949","1753","887","3722","1264","4485","1836","1988","2342","1179","3442","1223","5049","1390","9573","1647","20752","860","7108","1882","3982","2959","4393","1567","3869","390","928","331","4","84","0","3","0","0","0","0","20170208"
"201701","공항철도 1호선","김포공항","18","3","2249","1571","3806","10205","8839","19991","13579","17517","15056","11142","13825","10526","16323","10625","18372","11986","20279","10647","17549","11022","20685","10101","19995","11288","21657","13552","31384","14223","23250","10556","18989","4998","15727","3972","19865","3260","7731","2006","253","1326","0","39","0","0","0","0","20170208"
"201701","공항철도 1호선","디지털미디어시티","69","1","3191","635","5636","5665","13671","18246","15503","85622","9673","33456","7075","13714","8450","10447","9496","10776","10999","11836","12039","11341","14148","9605","16776","10423","25057","11542","82850","16349","35955","14683","21906","8562","20177","7433","16122","7014","7527","5001","956","2560","3","51","0","1","0","0","20170208"
"201701","공항철도 1호선","서울역","270","1","3751","1183","3142","9118","6722","12878","11940","20504","10418","16789","12454","14921","16913","14346","18755","15788","19444","15097","15792","14218","22300","15677","25087","15194","24994","15766","29421","17709","21239","15888","16830","10103","19936","10235","14287","9080","6695","5198","607","3239","117","25","0","0","0","0","20170208"
"201701","공항철도 1호선","영종","7","0","1062","37","3228","1236","5971","1222","4671","1449","3902","1418","3675","1177","3521","1264","3194","1704","2913","1728","2443","2085","2575","2373","2678","3230","3194","3765","2438","4646","1508","4636","1079","4419","933","3631","613","4435","364","3188","51","1215","0","4","0","0","0","0","20170208"
"201701","공항철도 1호선","운서","13","0","5226","335","8152","6523","12535","6127","10806","12745","8322","7511","8362","4045","8930","5784","8995","5190","8322","6250","7873","6833","7897","7095","9604","9535","12754","10269","13135","13207","6491","13391","6513","11916","6540","10577","5334","11378","2411","9332","173","3119","4","22","0","0","0","0","20170208"
"201701","공항철도 1호선","인천국제공항","0","0","7375","6508","11709","27262","14935","41351","18617","35712","20756","24283","17080","25910","17110","32807","19952","32040","24209","33638","25976","25690","31003","22110","34724","28543","37644","23154","42234","21403","29458","19302","27305","14667","26041","8746","30917","5695","18366","5433","170","4674","3","44","0","0","0","0","20170208"
"201701","공항철도 1호선","청라국제도시","4","0","2881","111","12932","3114","24397","5903","14179","6868","7869","3577","7310","2655","7407","2643","7342","2957","6440","3850","5357","4080","5456","5418","6314","6956","8651","7866","8756","12319","3557","16605","2943","14294","2322","10952","1743","12061","742","7755","82","1588","1","9","0","0","0","0","20170208"
"201701","공항철도 1호선","홍대입구","174","9","3946","449","5797","2444","9339","5291","11281","18974","9284","15086","8816","12068","10243","13047","10928","15418","11180","17102","11919","15525","13858","15692","15537","16298","19102","18063","24766","25125","18900","20988","15876","12129","19906","10992","21620","9812","11584","7763","1092","2722","5","63","0","0","0","0","20170208"
"201612","1호선","동대문","489","5","15779","2303","12139","7879","19390","15189","26610","32220","25972","33979","23229","34249","25711","41272","31209","43502","35365","42574","37554","40559","38953","39745","40290","37089","40402","37273","38035","36862","26973","37894","21403","29539","20241","23103","16716","21407","9916","17487","1369","6202","93","359","1","100","0","0","20170108"
"201612","1호선","동묘앞","103","3","2976","857","4102","3940","7446","10708","9392","31734","8453","20238","9685","18009","14046","25115","18768","29702","26694","34850","32470","35557","37349","30189","39389","22378","35830","16614","27849","12554","14860","10163","9102","7705","7528","7236","5301","7976","2694","5450","396","4409","19","627","0","191","0","0","20170108"
"201612","1호선","서울역","1037","64","11854","8643","15410","50979","44410","111227","85752","241543","70922","141062","76296","83024","104782","79812","115706","89238","109760","91608","90664","88971","127777","93013","142331","99438","168897","108470","253166","118158","148652","89607","111095","63608","120190","60509","86687","51134","42464","26697","7062","12923","195","2721","4","235","0","0","20170108"
"201612","1호선","시청","105","26","2552","4546","3658","20237","7477","75027","9639","185803","12692","88385","18878","51532","27384","48279","28785","43657","34322","49180","42006","49758","52320","52680","61242","62488","82423","65238","160997","70118","105161","41774","91798","20723","97363","13655","67825","9635","26818","5271","5056","1838","454","327","6","44","0","0","20170108"
"201612","1호선","신설동","240","6","8114","2297","10630","8278","22068","28601","30213","76247","22580","45185","22343","27507","25656","26730","28066","25368","30681","26693","30251","25093","32498","25868","36903","25845","46698","31940","69837","33003","35174","26937","22454","18539","20536","17159","14400","17918","6222","12743","632","3423","20","266","0","0","0","0","20170108"
"201612","1호선","제기동","211","8","4205","2409","8378","8993","24182","20086","34411","49497","24397","37597","26204","40115","35437","53807","43330","61206","50513","64025","60739","58346","67468","49619","66075","38738","54428","30829","47046","29655","25250","24987","16695","15367","13963","13949","10111","13995","3985","10211","361","2637","41","136","0","0","0","0","20170108"
"201612","1호선","종각","113","2","4707","4905","5713","27138","9003","105898","14527","288806","17602","154025","25450","83253","38244","79339","47637","76125","65400","78579","74942","71396","88456","70611","98883","79765","132470","100635","257292","134613","166874","92137","152091","38075","177813","23419","161800","18031","83333","16162","21279","2925","2259","222","7","8","0","0","20170108"
"201612","1호선","종로3가","210","4","5750","2711","4948","11902","7687","28967","11998","95916","15648","100342","28694","86626","42973","90237","59166","95613","73983","91975","84070","85719","95073","73888","101297","68632","108974","69823","130854","77912","110107","52517","84553","21793","91676","15175","84989","11757","39087","8185","10939","4090","1031","290","0","20","0","0","20170108"
"201612","1호선","종로5가","49","3","2323","3498","3114","14436","5552","46311","9753","128419","13457","89242","21057","61788","32538","65555","43688","65729","57196","63720","68951","59750","75245","52856","76176","48718","91603","46423","129303","44296","80400","29504","52105","14620","46706","10371","37756","7734","15701","5127","1589","1809","99","142","0","13","0","0","20170108"
"201612","1호선","청량리(서울시립대입구)","1268","54","12583","3751","19070","13068","48002","23872","68281","47257","46762","44891","39885","44169","47541","57748","54999","66752","59454","80137","64220","75072","75197","68608","86054","62998","79430","63564","65675","74030","43251","62477","38908","40300","29800","37875","21859","40363","9843","28779","781","10591","35","1091","2","1","0","0","20170108"
"201612","공항철도 1호선","검암","69","0","11897","747","19978","4868","47810","8890","34882","15894","19367","7692","14823","5169","15080","6335","14733","6956","12695","8307","11806","9314","11782","11836","13080","15388","15051","16711","19820","28044","10198","36159","6924","26660","6676","22670","5742","25136","2659","17329","614","10858","0","0","0","0","0","0","20170108"
"201612","공항철도 1호선","계양","20","0","8599","619","23584","2778","65029","4532","55445","6114","30583","5326","21440","4658","19140","4718","17576","6853","15384","8171","13034","9950","12233","13610","13960","17161","14612","22728","12618","40237","6901","44449","4923","34037","3880","28309","3161","31725","1627","25901","242","6269","0","0","0","0","0","0","20170108"
"201612","공항철도 1호선","공덕","25","0","1192","97","2400","1333","4442","2232","4591","7064","2805","2803","2131","2084","2033","1868","2097","2079","2085","2437","1963","2334","1952","2559","2113","3166","3197","4149","4791","7206","3220","6243","2296","3693","2010","3572","1707","3484","1134","2934","89","1490","0","0","0","0","0","0","20170108"
"201612","공항철도 1호선","공항화물청사","0","0","557","634","1263","6756","1787","17999","2848","29627","2703","5956","1136","1882","1064","3855","1390","5023","1996","2063","2561","1226","3524","1317","5167","1490","10177","1660","21878","931","7314","1961","3948","2865","4946","1603","3914","414","1097","376","10","88","0","0","0","0","0","0","20170108"
"201612","공항철도 1호선","김포공항","15","0","2345","1600","4050","10530","9001","21070","14476","18225","15650","12448","13331","10689","15286","10722","18075","11780","19681","10514","19165","10850","20774","9824","20422","10820","23651","13293","33036","14829","22919","10930","18394","5206","16129","4185","20969","3799","7511","2179","250","1263","1","35","0","0","0","0","20170108"
"201612","공항철도 1호선","디지털미디어시티","53","0","3236","720","5720","5778","15635","18795","17576","91114","10702","37020","8015","15291","9465","12149","11171","12188","12843","12861","13812","12747","15607","10614","18870","11589","28588","13277","89787","18840","38274","16234","23026","9313","22531","8092","17943","8011","8614","5707","1135","2520","0","0","0","0","0","0","20170108"
"201612","공항철도 1호선","서울역","155","1","3996","1004","3396","8970","7353","14219","12251","22377","11102","18119","12917","16433","16615","14987","19004","16158","19338","15462","16174","14704","22902","16143","26887","15584","26568","15891","31655","18840","22685","16302","18098","10561","21143","10143","14537","10174","7489","5091","205","2775","0","2","0","0","0","0","20170108"
"201612","공항철도 1호선","영종","4","0","1149","72","3323","1230","6538","1331","5358","1592","4074","1496","3835","1309","3294","1222","3076","1589","2669","1768","2640","2271","2591","2359","3250","3492","3690","3943","3016","4950","1497","4969","1173","4483","1216","3754","742","4640","386","3645","58","1495","0","0","0","0","0","0","20170108"
"201612","공항철도 1호선","운서","4","0","5056","339","7930","7483","13350","7068","12172","13874","8809","8742","8969","4396","9502","5742","10125","5113","8808","5972","8345","7096","8921","7134","11538","10233","14407","10882","13930","13747","7088","13545","7186","11852","7301","11094","5909","12400","2986","10142","217","3740","0","0","0","0","0","0","20170108"
"201612","공항철도 1호선","인천국제공항","0","0","7577","6152","11608","24620","14552","39941","18271","35559","19305","22258","15730","24684","16662","30216","18531","28350","22473","30454","25113","23121","29671","20912","33212","26182","38894","21925","41008","20257","28272","17743","26201","12925","25669","8402","28380","5330","14322","5181","1","4450","0","0","0","0","0","0","20170108"
"201612","공항철도 1호선","청라국제도시","2","0","3039","116","13309","3490","26902","6672","15799","8315","9655","3957","7998","2827","7790","2850","7595","3284","6805","4100","5881","4394","6156","5992","7321","7799","10586","8624","9707","12890","3933","17702","3268","14630","2492","11954","1909","13491","881","9443","92","1957","0","0","0","0","0","0","20170108"
"201612","공항철도 1호선","홍대입구","112","2","3991","531","5937","2645","10525","5440","12914","22424","10011","16336","9572","13012","10969","12597","11276","14905","11756","16923","12384","15550","14709","16159","16524","17114","20758","20123","25970","28912","20134","23546","17282","13606","21830","12443","25332","11243","13916","9171","1357","3152","1","1","0","0","0","0","20170108"
"201611","1호선","동대문","469","6","16138","2462","13029","8312","20763","16733","27589","36474","25455","34757","23212","33754","23589","38012","29401","38601","32404","39511","33961","36873","36994","36931","37129","34019","38027","34985","36750","36265","26091","37605","20572","29177","19691","22800","16973","20587","9450","16995","1257","5609","5","66","0","0","0","0","20161208"
"201611","1호선","동묘앞","101","5","3463","911","4082","4227","8156","11752","9847","35417","8817","20987","9669","18864","13730","24444","19743","28728","26371","34869","29892","34198","37377","30227","39354","23156","37709","17090","29075","13209","15053","10041","9482","7358","7494","7146","5339","7728","2441","5407","328","4006","3","272","0","0","0","0","20161208"
"201611","1호선","서울역","1174","63","13607","8867","16071","53602","51134","117357","97806","252188","80316","143613","74519","88184","99866","75721","115498","85679","103751","93377","88680","93886","136844","98682","143406","106183","164197","111121","264307","129846","156584","92714","113534","65843","127336","59335","97770","52070","45992","25871","6149","11427","3","745","0","0","1","0","20161208"
"201611","1호선","시청","120","0","2843","4634","3995","22194","7765","79926","10591","188195","13260","89352","17822","49646","24129","48421","27414","48728","35873","56457","43515","59939","54831","63266","65340","76397","88083","73063","165743","74146","109715","50329","104628","26020","100256","15326","75421","9557","26882","4870","2354","1610","6","24","0","0","0","0","20161208"
"201611","1호선","신설동","245","7","8686","2488","10813","9086","24538","31738","31241","81030","23326","47435","21121","27739","24646","24396","26378","23765","29690","26137","27871","23096","32912","24059","37101","25349","47507","29882","70696","31884","35451","27198","21579","18104","18681","17385","14755","17664","6031","12131","498","2743","0","2","0","0","0","0","20161208"
"201611","1호선","제기동","256","9","4531","2514","9103","9689","26644","20968","35487","51578","25353","38655","26834","42382","36165","53358","43848","57756","49869","62192","57000","57171","65800","48811","63243","39762","53285","28982","47430","28993","24579","25059","14707","14984","12682","14088","8916","13542","3761","9560","329","2207","0","0","1","0","0","0","20161208"
"201611","1호선","종각","105","2","4869","5201","5925","28282","9800","115136","15973","291233","18853","161481","25307","79524","35427","69971","44596","66652","59302","74017","67615","67632","81520","70069","93247","80169","132961","98947","272506","127545","174323","90337","168177","38393","187372","20575","154312","12822","69993","7141","6889","1972","2","6","0","0","0","0","20161208"
"201611","1호선","종로3가","244","4","6045","2761","5100","12959","8224","31461","13037","92350","15876","101935","25699","79097","39393","81141","51968","83533","66678","85075","75018","80035","87593","69264","96129","64425","103071","69032","136845","78108","113404","56013","90076","23003","106609","14495","88393","10569","36921","6783","4312","3272","4","43","0","0","0","0","20161208"
"201611","1호선","종로5가","63","2","2352","3531","3323","14958","6105","49525","9634","134097","13794","93715","21069","61305","31682","62436","42288","62020","54024","59738","62945","57151","71341","50672","72211","44573","87683","41572","131954","41095","84043","27906","52764","13695","49485","9833","34909","7022","14050","4322","1025","1461","2","4","0","0","0","0","20161208"
"201611","1호선","청량리(서울시립대입구)","1494","41","14305","4113","20016","13518","52439","25232","70261","50585","46736","49267","39669","45626","45152","54536","53387","61594","56458","75518","61949","69590","71324","65396","82573","61406","77435","61838","64367","77697","42761","63455","37446","40001","28329","37901","20330","39370","9054","27385","632","8516","0","1","0","0","0","0","20161208"
"201611","공항철도 1호선","검암","76","0","11981","776","20957","5212","50850","9316","36596","16010","19875","8326","14718","5303","14193","6213","13728","6661","11526","7944","10787","9144","11022","11495","11759","15079","14353","16513","18909","28798","10105","38466","7058","26666","6301","21643","5659","25268","2423","16085","549","9165","0","0","0","0","0","0","20161208"
"201611","공항철도 1호선","계양","38","0","9191","635","24289","2510","67828","4855","58318","6270","32156","5331","20780","4409","18174","4345","16967","6299","14054","7603","12093","9488","10960","12750","12558","16953","13093","23008","11785","42155","6563","47584","4491","34537","3721","26569","3008","33198","1401","23301","191","5714","0","0","0","0","0","0","20161208"
"201611","공항철도 1호선","공덕","27","0","1202","100","2382","1527","4473","2180","4809","7188","2726","3102","2034","1754","1989","1827","1967","1998","2036","2260","1861","2229","1825","2266","2180","2858","3093","3757","4943","7004","3297","6162","2195","3557","2009","3403","1506","3300","896","2673","73","1198","0","0","0","0","0","0","20161208"
"201611","공항철도 1호선","공항화물청사","1","0","520","541","1266","6654","1803","17619","2749","28682","2494","5808","973","1862","922","3786","1276","4935","1778","2059","2489","1294","3447","1329","4909","1437","9454","1578","21895","1041","7275","1809","4019","2802","4719","1549","3970","377","1043","314","8","98","0","0","0","0","0","0","20161208"
"201611","공항철도 1호선","김포공항","16","0","2397","1631","4174","10721","9458","21961","15924","19052","15783","12806","13539","10764","15628","10624","17846","11649","19739","10515","18381","10511","19829","9586","19103","10677","22032","13930","32811","14891","22788","11131","18928","5178","14996","4148","19376","3602","8112","2121","242","1169","0","19","0","0","0","0","20161208"
"201611","공항철도 1호선","디지털미디어시티","94","0","3248","735","6065","6034","17192","19642","17963","93204","11045","38793","8038","15402","8985","12729","10950","12643","12453","13237","13832","12612","15326","10757","18599","11767","29721","13408","93014","19615","39741","16606","23258","9687","22076","8226","18960","7879","8241","5577","1078","2021","0","0","0","0","0","0","20161208"
"201611","공항철도 1호선","서울역","177","0","4291","919","3298","8428","7215","14606","13024","24796","11625","17269","11745","16879","14499","13607","17056","14545","16894","13955","15372","14554","23590","16268","25917","15427","25164","14840","32087","18562","22402","14896","17252","9053","21064","8502","16343","9479","8060","4587","142","2219","0","0","0","0","0","0","20161208"
"201611","공항철도 1호선","영종","2","0","1133","60","3222","1224","6297","1374","5040","1687","3600","1676","3137","1098","2685","1199","2569","1437","2111","1651","2013","2003","2315","2284","2598","3154","3169","3602","2721","4581","1446","4615","1202","4040","913","3420","576","3982","265","3059","32","1248","0","0","0","0","0","0","20161208"
"201611","공항철도 1호선","운서","7","0","4773","385","8021","7399","13455","6754","12402","13393","8425","8717","8524","4973","8331","4888","8824","4647","7722","5409","7628","6385","7638","6416","10326","9752","13230","9984","14306","12996","6816","13867","6763","10754","6771","10388","5318","10960","2514","8625","179","3104","0","0","0","0","0","0","20161208"
"201611","공항철도 1호선","인천국제공항","0","0","8041","5654","11809","23863","15117","37182","17122","33898","18443","20882","14542","22810","13968","27358","16674","25642","20123","27009","22755","20583","27702","20126","31931","21943","36168","19654","38065","19030","26871","16637","23258","12288","23208","7410","24295","4689","10563","4552","0","3688","0","0","0","0","0","0","20161208"
"201611","공항철도 1호선","청라국제도시","3","0","3176","121","14397","3444","28217","6039","17441","7856","10108","4086","7792","2620","7272","2604","6739","2835","6426","3847","5324","4208","5477","5636","6705","7192","9580","8547","9392","13551","3764","19234","3037","14975","2387","12009","1675","13445","825","8882","91","1748","0","0","0","0","0","0","20161208"
"201611","공항철도 1호선","홍대입구","121","1","4148","510","5815","2666","11425","5760","13325","21967","10460","17547","9394","13020","9817","11587","10251","13648","11073","15589","11228","13618","13197","14490","15292","15252","19287","18604","25542","27087","19319","22447","17007","12878","21266","11625","23593","11080","12371","8520","1050","2439","0","0","0","0","0","0","20161208"
"201610","1호선","동대문","521","17","16582","2438","13277","9751","20514","17069","27305","37599","26804","35947","24799","36485","25217","40989","30667","42302","33870","41895","35082","38677","36696","38148","37370","36397","38201","36420","37667","36326","26477","39168","21048","29695","20126","23460","17283","21014","9241","16988","1030","5286","2","51","0","0","0","0","20161108"
